uid,date,draw,country_code,player_id,player_name,player2_id,player2_name,rank,points,tournaments_played
13381_69091_2023-10-24_WD,2023-10-24,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,45,29810,26
13381_69091_2023-10-31_WD,2023-10-31,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,41,31630,27
13381_69091_2023-11-07_WD,2023-11-07,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,42,31880,28
13381_69091_2023-11-14_WD,2023-11-14,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,43,31880,29
13381_69091_2023-11-21_WD,2023-11-21,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,43,31880,29
13381_69091_2023-11-28_WD,2023-11-28,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,43,31880,28
13381_69091_2023-12-05_WD,2023-12-05,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,44,31880,27
13381_69091_2023-12-12_WD,2023-12-12,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,43,31880,26
13381_69091_2023-12-19_WD,2023-12-19,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,44,31880,26
13381_69091_2023-12-26_WD,2023-12-26,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,44,31880,26
13381_69091_2024-01-02_WD,2024-01-02,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,44,31880,26
13381_69091_2024-01-09_WD,2024-01-09,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,44,31880,26
13381_69091_2024-01-16_WD,2024-01-16,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,44,32220,26
13381_69091_2024-01-23_WD,2024-01-23,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,44,32220,27
13381_69091_2024-01-30_WD,2024-01-30,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,44,32220,27
13381_69091_2024-02-06_WD,2024-02-06,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,44,32220,27
13381_69091_2024-02-13_WD,2024-02-13,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,44,32270,28
13381_69091_2024-02-20_WD,2024-02-20,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,44,32270,28
13381_69091_2024-02-27_WD,2024-02-27,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,43,33520,28
13381_69091_2024-03-05_WD,2024-03-05,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,43,33520,28
13381_69091_2024-03-12_WD,2024-03-12,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,42,33520,28
13381_69091_2024-03-19_WD,2024-03-19,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,39,35520,28
13381_69091_2024-03-26_WD,2024-03-26,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,40,35520,28
13381_69091_2024-04-02_WD,2024-04-02,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,40,35520,28
13381_69091_2024-04-09_WD,2024-04-09,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,40,35520,28
13381_69091_2024-04-16_WD,2024-04-16,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,40,35520,28
13381_69091_2024-04-23_WD,2024-04-23,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,40,35520,28
13381_69091_2024-04-30_WD,2024-04-30,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,40,35520,28
13381_69091_2024-05-07_WD,2024-05-07,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,40,35520,27
13381_69091_2024-05-14_WD,2024-05-14,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,40,35520,26
13381_69091_2024-05-21_WD,2024-05-21,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,40,35470,25
13381_69091_2024-05-28_WD,2024-05-28,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,40,35470,24
13381_69091_2024-06-04_WD,2024-06-04,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,40,35470,24
13381_69091_2024-06-11_WD,2024-06-11,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,40,35470,24
13381_69091_2024-06-18_WD,2024-06-18,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,41,35420,22
13381_69091_2024-06-25_WD,2024-06-25,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,42,35420,21
13381_69091_2024-07-02_WD,2024-07-02,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,41,35370,19
13381_69091_2024-07-09_WD,2024-07-09,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,43,35370,19
13381_69091_2024-07-16_WD,2024-07-16,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,43,35370,19
13381_69091_2024-07-23_WD,2024-07-23,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,43,35370,18
13381_69091_2024-07-30_WD,2024-07-30,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,43,35370,18
13381_69091_2024-08-06_WD,2024-08-06,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,43,35370,18
13381_69091_2024-08-13_WD,2024-08-13,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,42,35370,18
13381_69091_2024-08-20_WD,2024-08-20,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,42,35370,18
13381_69091_2024-08-27_WD,2024-08-27,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,41,35370,18
13381_69091_2024-09-03_WD,2024-09-03,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,41,34720,17
13381_69091_2024-09-10_WD,2024-09-10,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,45,32580,16
13381_69091_2024-09-17_WD,2024-09-17,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,45,32580,15
13381_69091_2024-09-24_WD,2024-09-24,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,44,32580,15
13381_69091_2024-10-01_WD,2024-10-01,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,43,32580,15
13381_69091_2024-10-08_WD,2024-10-08,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,43,32580,15
13381_69091_2024-10-15_WD,2024-10-15,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,43,32580,14
13381_69091_2024-10-22_WD,2024-10-22,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,43,32580,13
13381_69091_2024-10-29_WD,2024-10-29,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,45,30480,12
13381_69091_2024-11-05_WD,2024-11-05,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,52,29400,11
13381_69091_2024-11-12_WD,2024-11-12,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,51,29400,10
13381_69091_2024-11-19_WD,2024-11-19,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,49,29400,10
13381_69091_2024-11-26_WD,2024-11-26,WD,USA,13381,PAULA LYNN CAO HOK,69091,LAUREN LAM,50,29400,10
14251_2023-10-24_MS,2023-10-24,MS,ESP,14251,PABLO ABIAN,,,65,22010,19
14251_2023-10-31_MS,2023-10-31,MS,ESP,14251,PABLO ABIAN,,,66,22010,19
14251_2023-11-07_MS,2023-11-07,MS,ESP,14251,PABLO ABIAN,,,68,22160,20
14251_2023-11-14_MS,2023-11-14,MS,ESP,14251,PABLO ABIAN,,,71,22310,21
14251_2023-11-21_MS,2023-11-21,MS,ESP,14251,PABLO ABIAN,,,66,23440,21
14251_2023-11-28_MS,2023-11-28,MS,ESP,14251,PABLO ABIAN,,,66,23440,22
14251_2023-12-05_MS,2023-12-05,MS,ESP,14251,PABLO ABIAN,,,68,22910,22
14251_2023-12-12_MS,2023-12-12,MS,ESP,14251,PABLO ABIAN,,,66,23886,22
14251_2023-12-19_MS,2023-12-19,MS,ESP,14251,PABLO ABIAN,,,67,23886,22
14251_2023-12-26_MS,2023-12-26,MS,ESP,14251,PABLO ABIAN,,,67,23886,22
14251_2024-01-02_MS,2024-01-02,MS,ESP,14251,PABLO ABIAN,,,67,23886,22
14251_2024-01-09_MS,2024-01-09,MS,ESP,14251,PABLO ABIAN,,,67,23886,22
14251_2024-01-16_MS,2024-01-16,MS,ESP,14251,PABLO ABIAN,,,66,23886,22
14251_2024-01-23_MS,2024-01-23,MS,ESP,14251,PABLO ABIAN,,,65,24716,23
14251_2024-01-30_MS,2024-01-30,MS,ESP,14251,PABLO ABIAN,,,64,24716,23
14251_2024-02-06_MS,2024-02-06,MS,ESP,14251,PABLO ABIAN,,,64,25166,24
14251_2024-02-13_MS,2024-02-13,MS,ESP,14251,PABLO ABIAN,,,65,25166,25
14251_2024-02-20_MS,2024-02-20,MS,ESP,14251,PABLO ABIAN,,,65,25166,25
14251_2024-02-27_MS,2024-02-27,MS,ESP,14251,PABLO ABIAN,,,65,25166,25
14251_2024-03-05_MS,2024-03-05,MS,ESP,14251,PABLO ABIAN,,,65,25166,26
14251_2024-03-12_MS,2024-03-12,MS,ESP,14251,PABLO ABIAN,,,65,25166,25
14251_2024-03-19_MS,2024-03-19,MS,ESP,14251,PABLO ABIAN,,,65,25716,26
14251_2024-03-26_MS,2024-03-26,MS,ESP,14251,PABLO ABIAN,,,65,25716,26
14251_2024-04-02_MS,2024-04-02,MS,ESP,14251,PABLO ABIAN,,,66,25716,26
14251_2024-04-09_MS,2024-04-09,MS,ESP,14251,PABLO ABIAN,,,66,25716,26
14251_2024-04-16_MS,2024-04-16,MS,ESP,14251,PABLO ABIAN,,,68,25716,27
14251_2024-04-23_MS,2024-04-23,MS,ESP,14251,PABLO ABIAN,,,68,25716,27
14251_2024-04-30_MS,2024-04-30,MS,ESP,14251,PABLO ABIAN,,,68,25716,27
14251_2024-05-07_MS,2024-05-07,MS,ESP,14251,PABLO ABIAN,,,68,25716,26
14251_2024-05-14_MS,2024-05-14,MS,ESP,14251,PABLO ABIAN,,,68,25716,26
14251_2024-05-21_MS,2024-05-21,MS,ESP,14251,PABLO ABIAN,,,67,25716,25
14251_2024-05-28_MS,2024-05-28,MS,ESP,14251,PABLO ABIAN,,,67,25716,24
14251_2024-06-04_MS,2024-06-04,MS,ESP,14251,PABLO ABIAN,,,67,25716,24
14251_2024-06-11_MS,2024-06-11,MS,ESP,14251,PABLO ABIAN,,,66,25716,24
14251_2024-06-18_MS,2024-06-18,MS,ESP,14251,PABLO ABIAN,,,63,26916,25
14251_2024-06-25_MS,2024-06-25,MS,ESP,14251,PABLO ABIAN,,,63,26916,25
14251_2024-07-02_MS,2024-07-02,MS,ESP,14251,PABLO ABIAN,,,62,26916,25
14251_2024-07-09_MS,2024-07-09,MS,ESP,14251,PABLO ABIAN,,,63,26916,24
14251_2024-07-16_MS,2024-07-16,MS,ESP,14251,PABLO ABIAN,,,63,26916,23
14251_2024-07-23_MS,2024-07-23,MS,ESP,14251,PABLO ABIAN,,,62,26916,23
14251_2024-07-30_MS,2024-07-30,MS,ESP,14251,PABLO ABIAN,,,62,26916,23
14251_2024-08-06_MS,2024-08-06,MS,ESP,14251,PABLO ABIAN,,,59,28416,24
14251_2024-08-13_MS,2024-08-13,MS,ESP,14251,PABLO ABIAN,,,60,28416,23
14251_2024-08-20_MS,2024-08-20,MS,ESP,14251,PABLO ABIAN,,,60,28416,23
14251_2024-08-27_MS,2024-08-27,MS,ESP,14251,PABLO ABIAN,,,59,28416,22
14251_2024-09-03_MS,2024-09-03,MS,ESP,14251,PABLO ABIAN,,,63,27216,21
14251_2024-09-10_MS,2024-09-10,MS,ESP,14251,PABLO ABIAN,,,65,26616,20
14251_2024-09-17_MS,2024-09-17,MS,ESP,14251,PABLO ABIAN,,,66,26616,20
14251_2024-09-24_MS,2024-09-24,MS,ESP,14251,PABLO ABIAN,,,67,26616,19
14251_2024-10-01_MS,2024-10-01,MS,ESP,14251,PABLO ABIAN,,,68,26616,19
14251_2024-10-08_MS,2024-10-08,MS,ESP,14251,PABLO ABIAN,,,68,26616,18
14251_2024-10-15_MS,2024-10-15,MS,ESP,14251,PABLO ABIAN,,,69,26086,17
14251_2024-10-22_MS,2024-10-22,MS,ESP,14251,PABLO ABIAN,,,66,26086,16
14251_2024-10-29_MS,2024-10-29,MS,ESP,14251,PABLO ABIAN,,,64,26086,16
14251_2024-11-05_MS,2024-11-05,MS,ESP,14251,PABLO ABIAN,,,63,26086,16
14251_2024-11-12_MS,2024-11-12,MS,ESP,14251,PABLO ABIAN,,,62,26086,15
14251_2024-11-19_MS,2024-11-19,MS,ESP,14251,PABLO ABIAN,,,65,24956,15
14251_2024-11-26_MS,2024-11-26,MS,ESP,14251,PABLO ABIAN,,,65,24956,15
14587_2023-10-24_MS,2023-10-24,MS,INA,14587,TOMMY SUGIARTO,,,78,20230,10
14587_2023-10-31_MS,2023-10-31,MS,INA,14587,TOMMY SUGIARTO,,,68,21910,11
14587_2023-11-07_MS,2023-11-07,MS,INA,14587,TOMMY SUGIARTO,,,73,21910,12
14587_2023-11-14_MS,2023-11-14,MS,INA,14587,TOMMY SUGIARTO,,,75,21910,12
14587_2023-11-21_MS,2023-11-21,MS,INA,14587,TOMMY SUGIARTO,,,81,20750,11
14587_2023-11-28_MS,2023-11-28,MS,INA,14587,TOMMY SUGIARTO,,,80,20750,11
14587_2023-12-05_MS,2023-12-05,MS,INA,14587,TOMMY SUGIARTO,,,84,20750,11
14587_2023-12-12_MS,2023-12-12,MS,INA,14587,TOMMY SUGIARTO,,,85,20750,11
14587_2023-12-19_MS,2023-12-19,MS,INA,14587,TOMMY SUGIARTO,,,85,20750,11
14587_2023-12-26_MS,2023-12-26,MS,INA,14587,TOMMY SUGIARTO,,,85,20750,11
14587_2024-01-02_MS,2024-01-02,MS,INA,14587,TOMMY SUGIARTO,,,85,20750,11
14587_2024-01-09_MS,2024-01-09,MS,INA,14587,TOMMY SUGIARTO,,,85,20750,11
14587_2024-01-16_MS,2024-01-16,MS,INA,14587,TOMMY SUGIARTO,,,86,20750,11
14587_2024-01-23_MS,2024-01-23,MS,INA,14587,TOMMY SUGIARTO,,,85,20750,11
14587_2024-01-30_MS,2024-01-30,MS,INA,14587,TOMMY SUGIARTO,,,84,20750,10
14587_2024-02-06_MS,2024-02-06,MS,INA,14587,TOMMY SUGIARTO,,,91,19400,10
14587_2024-02-13_MS,2024-02-13,MS,INA,14587,TOMMY SUGIARTO,,,92,19440,11
14587_2024-02-20_MS,2024-02-20,MS,INA,14587,TOMMY SUGIARTO,,,93,19440,11
14587_2024-02-27_MS,2024-02-27,MS,INA,14587,TOMMY SUGIARTO,,,93,19440,11
14587_2024-03-05_MS,2024-03-05,MS,INA,14587,TOMMY SUGIARTO,,,93,19440,11
14587_2024-03-12_MS,2024-03-12,MS,INA,14587,TOMMY SUGIARTO,,,91,19440,11
17774_2023-10-31_WS,2023-10-31,WS,GUA,17774,NIKTE ALEJANDRA SOTOMAYOR,,,93,18098,14
17774_2023-11-07_WS,2023-11-07,WS,GUA,17774,NIKTE ALEJANDRA SOTOMAYOR,,,95,18098,14
17774_2023-11-14_WS,2023-11-14,WS,GUA,17774,NIKTE ALEJANDRA SOTOMAYOR,,,94,18548,15
17774_2023-11-21_WS,2023-11-21,WS,GUA,17774,NIKTE ALEJANDRA SOTOMAYOR,,,97,18548,15
17774_2023-11-28_WS,2023-11-28,WS,GUA,17774,NIKTE ALEJANDRA SOTOMAYOR,,,97,18098,15
17774_2023-12-05_WS,2023-12-05,WS,GUA,17774,NIKTE ALEJANDRA SOTOMAYOR,,,98,18098,15
17774_2023-12-12_WS,2023-12-12,WS,GUA,17774,NIKTE ALEJANDRA SOTOMAYOR,,,98,18098,15
17774_2024-01-16_WS,2024-01-16,WS,GUA,17774,NIKTE ALEJANDRA SOTOMAYOR,,,100,18098,15
17774_2024-02-06_WS,2024-02-06,WS,GUA,17774,NIKTE ALEJANDRA SOTOMAYOR,,,100,18098,15
17774_2024-02-13_WS,2024-02-13,WS,GUA,17774,NIKTE ALEJANDRA SOTOMAYOR,,,100,18098,15
17774_2024-04-16_WS,2024-04-16,WS,GUA,17774,NIKTE ALEJANDRA SOTOMAYOR,,,99,19910,17
17774_2024-04-23_WS,2024-04-23,WS,GUA,17774,NIKTE ALEJANDRA SOTOMAYOR,,,99,19910,17
17774_2024-04-30_WS,2024-04-30,WS,GUA,17774,NIKTE ALEJANDRA SOTOMAYOR,,,99,19910,17
17774_2024-06-25_WS,2024-06-25,WS,GUA,17774,NIKTE ALEJANDRA SOTOMAYOR,,,99,19080,15
17774_2024-07-02_WS,2024-07-02,WS,GUA,17774,NIKTE ALEJANDRA SOTOMAYOR,,,97,19080,15
17774_2024-07-09_WS,2024-07-09,WS,GUA,17774,NIKTE ALEJANDRA SOTOMAYOR,,,100,19080,15
17774_2024-07-23_WS,2024-07-23,WS,GUA,17774,NIKTE ALEJANDRA SOTOMAYOR,,,100,19080,15
17774_2024-07-30_WS,2024-07-30,WS,GUA,17774,NIKTE ALEJANDRA SOTOMAYOR,,,99,19080,15
17774_2024-08-06_WS,2024-08-06,WS,GUA,17774,NIKTE ALEJANDRA SOTOMAYOR,,,100,19080,15
17774_2024-08-13_WS,2024-08-13,WS,GUA,17774,NIKTE ALEJANDRA SOTOMAYOR,,,99,19080,14
17774_2024-08-20_WS,2024-08-20,WS,GUA,17774,NIKTE ALEJANDRA SOTOMAYOR,,,99,19080,14
18228_2023-10-24_WS,2023-10-24,WS,ESP,18228,CAROLINA MARIN,,,5,83700,17
18228_2023-10-31_WS,2023-10-31,WS,ESP,18228,CAROLINA MARIN,,,5,80870,17
18228_2023-11-07_WS,2023-11-07,WS,ESP,18228,CAROLINA MARIN,,,5,80870,16
18228_2023-11-14_WS,2023-11-14,WS,ESP,18228,CAROLINA MARIN,,,5,80870,16
18228_2023-11-21_WS,2023-11-21,WS,ESP,18228,CAROLINA MARIN,,,5,80870,17
18228_2023-11-28_WS,2023-11-28,WS,ESP,18228,CAROLINA MARIN,,,5,80870,18
18228_2023-12-05_WS,2023-12-05,WS,ESP,18228,CAROLINA MARIN,,,5,80870,18
18228_2023-12-12_WS,2023-12-12,WS,ESP,18228,CAROLINA MARIN,,,5,82567,19
18228_2023-12-19_WS,2023-12-19,WS,ESP,18228,CAROLINA MARIN,,,5,86167,19
18228_2023-12-26_WS,2023-12-26,WS,ESP,18228,CAROLINA MARIN,,,5,86167,19
18228_2024-01-02_WS,2024-01-02,WS,ESP,18228,CAROLINA MARIN,,,5,86167,19
18228_2024-01-09_WS,2024-01-09,WS,ESP,18228,CAROLINA MARIN,,,5,86167,19
18228_2024-01-16_WS,2024-01-16,WS,ESP,18228,CAROLINA MARIN,,,5,86167,18
18228_2024-01-23_WS,2024-01-23,WS,ESP,18228,CAROLINA MARIN,,,5,86167,17
18228_2024-01-30_WS,2024-01-30,WS,ESP,18228,CAROLINA MARIN,,,5,84787,16
18228_2024-02-06_WS,2024-02-06,WS,ESP,18228,CAROLINA MARIN,,,5,84787,16
18228_2024-02-13_WS,2024-02-13,WS,ESP,18228,CAROLINA MARIN,,,5,84787,16
18228_2024-02-20_WS,2024-02-20,WS,ESP,18228,CAROLINA MARIN,,,5,85556,17
18228_2024-02-27_WS,2024-02-27,WS,ESP,18228,CAROLINA MARIN,,,5,85556,17
18228_2024-03-05_WS,2024-03-05,WS,ESP,18228,CAROLINA MARIN,,,5,85556,17
18228_2024-03-12_WS,2024-03-12,WS,ESP,18228,CAROLINA MARIN,,,5,85556,18
18228_2024-03-19_WS,2024-03-19,WS,ESP,18228,CAROLINA MARIN,,,5,90006,17
18228_2024-03-26_WS,2024-03-26,WS,ESP,18228,CAROLINA MARIN,,,5,90956,18
18228_2024-04-02_WS,2024-04-02,WS,ESP,18228,CAROLINA MARIN,,,5,90956,17
18228_2024-04-09_WS,2024-04-09,WS,ESP,18228,CAROLINA MARIN,,,5,90956,17
18228_2024-04-16_WS,2024-04-16,WS,ESP,18228,CAROLINA MARIN,,,3,93736,18
18228_2024-04-23_WS,2024-04-23,WS,ESP,18228,CAROLINA MARIN,,,3,93736,18
18228_2024-04-30_WS,2024-04-30,WS,ESP,18228,CAROLINA MARIN,,,3,93736,18
18228_2024-05-07_WS,2024-05-07,WS,ESP,18228,CAROLINA MARIN,,,3,93736,18
18228_2024-05-14_WS,2024-05-14,WS,ESP,18228,CAROLINA MARIN,,,3,93736,18
18228_2024-05-21_WS,2024-05-21,WS,ESP,18228,CAROLINA MARIN,,,3,93736,17
18228_2024-05-28_WS,2024-05-28,WS,ESP,18228,CAROLINA MARIN,,,3,93736,17
18228_2024-06-04_WS,2024-06-04,WS,ESP,18228,CAROLINA MARIN,,,3,93736,17
18228_2024-06-11_WS,2024-06-11,WS,ESP,18228,CAROLINA MARIN,,,4,91936,17
18228_2024-06-18_WS,2024-06-18,WS,ESP,18228,CAROLINA MARIN,,,4,91936,17
18228_2024-06-25_WS,2024-06-25,WS,ESP,18228,CAROLINA MARIN,,,4,91936,17
18228_2024-07-02_WS,2024-07-02,WS,ESP,18228,CAROLINA MARIN,,,4,88786,16
18228_2024-07-09_WS,2024-07-09,WS,ESP,18228,CAROLINA MARIN,,,4,88786,16
18228_2024-07-16_WS,2024-07-16,WS,ESP,18228,CAROLINA MARIN,,,4,88786,16
18228_2024-07-23_WS,2024-07-23,WS,ESP,18228,CAROLINA MARIN,,,4,88786,16
18228_2024-07-30_WS,2024-07-30,WS,ESP,18228,CAROLINA MARIN,,,4,88786,16
18228_2024-08-06_WS,2024-08-06,WS,ESP,18228,CAROLINA MARIN,,,3,93236,17
18228_2024-08-13_WS,2024-08-13,WS,ESP,18228,CAROLINA MARIN,,,3,93236,17
18228_2024-08-20_WS,2024-08-20,WS,ESP,18228,CAROLINA MARIN,,,3,93236,17
18228_2024-08-27_WS,2024-08-27,WS,ESP,18228,CAROLINA MARIN,,,4,88286,16
18228_2024-09-03_WS,2024-09-03,WS,ESP,18228,CAROLINA MARIN,,,4,88286,16
18228_2024-09-10_WS,2024-09-10,WS,ESP,18228,CAROLINA MARIN,,,3,87736,15
18228_2024-09-17_WS,2024-09-17,WS,ESP,18228,CAROLINA MARIN,,,3,87736,14
18228_2024-09-24_WS,2024-09-24,WS,ESP,18228,CAROLINA MARIN,,,4,87736,14
18228_2024-10-01_WS,2024-10-01,WS,ESP,18228,CAROLINA MARIN,,,4,87736,14
18228_2024-10-08_WS,2024-10-08,WS,ESP,18228,CAROLINA MARIN,,,4,87736,14
18228_2024-10-15_WS,2024-10-15,WS,ESP,18228,CAROLINA MARIN,,,4,87736,14
18228_2024-10-22_WS,2024-10-22,WS,ESP,18228,CAROLINA MARIN,,,5,83426,13
18228_2024-10-29_WS,2024-10-29,WS,ESP,18228,CAROLINA MARIN,,,6,80036,12
18228_2024-11-05_WS,2024-11-05,WS,ESP,18228,CAROLINA MARIN,,,6,80036,12
18228_2024-11-12_WS,2024-11-12,WS,ESP,18228,CAROLINA MARIN,,,6,80036,12
18228_2024-11-19_WS,2024-11-19,WS,ESP,18228,CAROLINA MARIN,,,7,77656,11
18228_2024-11-26_WS,2024-11-26,WS,ESP,18228,CAROLINA MARIN,,,7,74996,10
20808_2023-10-24_MS,2023-10-24,MS,GER,20808,KAI SCHAEFER,,,67,21828,25
20808_2023-10-31_MS,2023-10-31,MS,GER,20808,KAI SCHAEFER,,,69,21828,25
20808_2023-11-07_MS,2023-11-07,MS,GER,20808,KAI SCHAEFER,,,70,21978,26
20808_2023-11-14_MS,2023-11-14,MS,GER,20808,KAI SCHAEFER,,,68,23058,27
20808_2023-11-21_MS,2023-11-21,MS,GER,20808,KAI SCHAEFER,,,67,22758,27
20808_2023-11-28_MS,2023-11-28,MS,GER,20808,KAI SCHAEFER,,,67,22758,27
20808_2023-12-05_MS,2023-12-05,MS,GER,20808,KAI SCHAEFER,,,70,22758,26
20808_2023-12-12_MS,2023-12-12,MS,GER,20808,KAI SCHAEFER,,,76,21721,26
20808_2023-12-19_MS,2023-12-19,MS,GER,20808,KAI SCHAEFER,,,76,21721,26
20808_2023-12-26_MS,2023-12-26,MS,GER,20808,KAI SCHAEFER,,,76,21721,26
20808_2024-01-02_MS,2024-01-02,MS,GER,20808,KAI SCHAEFER,,,76,21721,26
20808_2024-01-09_MS,2024-01-09,MS,GER,20808,KAI SCHAEFER,,,76,21721,26
20808_2024-01-16_MS,2024-01-16,MS,GER,20808,KAI SCHAEFER,,,77,21721,25
20808_2024-01-23_MS,2024-01-23,MS,GER,20808,KAI SCHAEFER,,,79,21721,26
20808_2024-01-30_MS,2024-01-30,MS,GER,20808,KAI SCHAEFER,,,79,21721,26
20808_2024-02-06_MS,2024-02-06,MS,GER,20808,KAI SCHAEFER,,,78,21721,26
20808_2024-02-13_MS,2024-02-13,MS,GER,20808,KAI SCHAEFER,,,79,21721,27
20808_2024-02-20_MS,2024-02-20,MS,GER,20808,KAI SCHAEFER,,,80,21721,27
20808_2024-02-27_MS,2024-02-27,MS,GER,20808,KAI SCHAEFER,,,86,21041,27
20808_2024-03-05_MS,2024-03-05,MS,GER,20808,KAI SCHAEFER,,,86,21041,27
20808_2024-03-12_MS,2024-03-12,MS,GER,20808,KAI SCHAEFER,,,85,21041,28
20808_2024-03-19_MS,2024-03-19,MS,GER,20808,KAI SCHAEFER,,,83,20891,28
20808_2024-03-26_MS,2024-03-26,MS,GER,20808,KAI SCHAEFER,,,81,21571,28
20808_2024-04-02_MS,2024-04-02,MS,GER,20808,KAI SCHAEFER,,,81,21571,28
20808_2024-04-09_MS,2024-04-09,MS,GER,20808,KAI SCHAEFER,,,81,21571,29
20808_2024-04-16_MS,2024-04-16,MS,GER,20808,KAI SCHAEFER,,,83,21571,30
20808_2024-04-23_MS,2024-04-23,MS,GER,20808,KAI SCHAEFER,,,82,21571,30
20808_2024-04-30_MS,2024-04-30,MS,GER,20808,KAI SCHAEFER,,,82,21571,30
20808_2024-05-07_MS,2024-05-07,MS,GER,20808,KAI SCHAEFER,,,83,21571,30
20808_2024-05-14_MS,2024-05-14,MS,GER,20808,KAI SCHAEFER,,,83,21571,30
20808_2024-05-21_MS,2024-05-21,MS,GER,20808,KAI SCHAEFER,,,84,21571,28
20808_2024-05-28_MS,2024-05-28,MS,GER,20808,KAI SCHAEFER,,,83,21571,27
20808_2024-06-04_MS,2024-06-04,MS,GER,20808,KAI SCHAEFER,,,83,21571,27
20808_2024-06-11_MS,2024-06-11,MS,GER,20808,KAI SCHAEFER,,,85,20291,26
20808_2024-06-18_MS,2024-06-18,MS,GER,20808,KAI SCHAEFER,,,89,19591,25
20808_2024-06-25_MS,2024-06-25,MS,GER,20808,KAI SCHAEFER,,,89,19591,25
20808_2024-07-02_MS,2024-07-02,MS,GER,20808,KAI SCHAEFER,,,96,18741,23
20808_2024-07-09_MS,2024-07-09,MS,GER,20808,KAI SCHAEFER,,,97,18741,21
20808_2024-07-16_MS,2024-07-16,MS,GER,20808,KAI SCHAEFER,,,99,18741,21
20808_2024-07-23_MS,2024-07-23,MS,GER,20808,KAI SCHAEFER,,,99,18741,21
20808_2024-07-30_MS,2024-07-30,MS,GER,20808,KAI SCHAEFER,,,98,18741,21
