uid,date,id_main,id_main_int,player_name,rank,points,tournaments_played,country_code
13381_69091_2023-10-24_WD,2023-10-24,13381,13381,PAULA LYNN CAO HOK,45,29810,26,USA
13381_69091_2023-10-31_WD,2023-10-31,13381,13381,PAULA LYNN CAO HOK,41,31630,27,USA
13381_69091_2023-11-07_WD,2023-11-07,13381,13381,PAULA LYNN CAO HOK,42,31880,28,USA
13381_69091_2023-11-14_WD,2023-11-14,13381,13381,PAULA LYNN CAO HOK,43,31880,29,USA
13381_69091_2023-11-21_WD,2023-11-21,13381,13381,PAULA LYNN CAO HOK,43,31880,29,USA
13381_69091_2023-11-28_WD,2023-11-28,13381,13381,PAULA LYNN CAO HOK,43,31880,28,USA
13381_69091_2023-12-05_WD,2023-12-05,13381,13381,PAULA LYNN CAO HOK,44,31880,27,USA
13381_69091_2023-12-12_WD,2023-12-12,13381,13381,PAULA LYNN CAO HOK,43,31880,26,USA
13381_69091_2023-12-19_WD,2023-12-19,13381,13381,PAULA LYNN CAO HOK,44,31880,26,USA
13381_69091_2023-12-26_WD,2023-12-26,13381,13381,PAULA LYNN CAO HOK,44,31880,26,USA
13381_69091_2024-01-02_WD,2024-01-02,13381,13381,PAULA LYNN CAO HOK,44,31880,26,USA
13381_69091_2024-01-09_WD,2024-01-09,13381,13381,PAULA LYNN CAO HOK,44,31880,26,USA
13381_69091_2024-01-16_WD,2024-01-16,13381,13381,PAULA LYNN CAO HOK,44,32220,26,USA
13381_69091_2024-01-23_WD,2024-01-23,13381,13381,PAULA LYNN CAO HOK,44,32220,27,USA
13381_69091_2024-01-30_WD,2024-01-30,13381,13381,PAULA LYNN CAO HOK,44,32220,27,USA
13381_69091_2024-02-06_WD,2024-02-06,13381,13381,PAULA LYNN CAO HOK,44,32220,27,USA
13381_69091_2024-02-13_WD,2024-02-13,13381,13381,PAULA LYNN CAO HOK,44,32270,28,USA
13381_69091_2024-02-20_WD,2024-02-20,13381,13381,PAULA LYNN CAO HOK,44,32270,28,USA
13381_69091_2024-02-27_WD,2024-02-27,13381,13381,PAULA LYNN CAO HOK,43,33520,28,USA
13381_69091_2024-03-05_WD,2024-03-05,13381,13381,PAULA LYNN CAO HOK,43,33520,28,USA
13381_69091_2024-03-12_WD,2024-03-12,13381,13381,PAULA LYNN CAO HOK,42,33520,28,USA
13381_69091_2024-03-19_WD,2024-03-19,13381,13381,PAULA LYNN CAO HOK,39,35520,28,USA
13381_69091_2024-03-26_WD,2024-03-26,13381,13381,PAULA LYNN CAO HOK,40,35520,28,USA
13381_69091_2024-04-02_WD,2024-04-02,13381,13381,PAULA LYNN CAO HOK,40,35520,28,USA
13381_69091_2024-04-09_WD,2024-04-09,13381,13381,PAULA LYNN CAO HOK,40,35520,28,USA
13381_69091_2024-04-16_WD,2024-04-16,13381,13381,PAULA LYNN CAO HOK,40,35520,28,USA
13381_69091_2024-04-23_WD,2024-04-23,13381,13381,PAULA LYNN CAO HOK,40,35520,28,USA
13381_69091_2024-04-30_WD,2024-04-30,13381,13381,PAULA LYNN CAO HOK,40,35520,28,USA
13381_69091_2024-05-07_WD,2024-05-07,13381,13381,PAULA LYNN CAO HOK,40,35520,27,USA
13381_69091_2024-05-14_WD,2024-05-14,13381,13381,PAULA LYNN CAO HOK,40,35520,26,USA
13381_69091_2024-05-21_WD,2024-05-21,13381,13381,PAULA LYNN CAO HOK,40,35470,25,USA
13381_69091_2024-05-28_WD,2024-05-28,13381,13381,PAULA LYNN CAO HOK,40,35470,24,USA
13381_69091_2024-06-04_WD,2024-06-04,13381,13381,PAULA LYNN CAO HOK,40,35470,24,USA
13381_69091_2024-06-11_WD,2024-06-11,13381,13381,PAULA LYNN CAO HOK,40,35470,24,USA
13381_69091_2024-06-18_WD,2024-06-18,13381,13381,PAULA LYNN CAO HOK,41,35420,22,USA
13381_69091_2024-06-25_WD,2024-06-25,13381,13381,PAULA LYNN CAO HOK,42,35420,21,USA
13381_69091_2024-07-02_WD,2024-07-02,13381,13381,PAULA LYNN CAO HOK,41,35370,19,USA
13381_69091_2024-07-09_WD,2024-07-09,13381,13381,PAULA LYNN CAO HOK,43,35370,19,USA
13381_69091_2024-07-16_WD,2024-07-16,13381,13381,PAULA LYNN CAO HOK,43,35370,19,USA
13381_69091_2024-07-23_WD,2024-07-23,13381,13381,PAULA LYNN CAO HOK,43,35370,18,USA
13381_69091_2024-07-30_WD,2024-07-30,13381,13381,PAULA LYNN CAO HOK,43,35370,18,USA
13381_69091_2024-08-06_WD,2024-08-06,13381,13381,PAULA LYNN CAO HOK,43,35370,18,USA
13381_69091_2024-08-13_WD,2024-08-13,13381,13381,PAULA LYNN CAO HOK,42,35370,18,USA
13381_69091_2024-08-20_WD,2024-08-20,13381,13381,PAULA LYNN CAO HOK,42,35370,18,USA
13381_69091_2024-08-27_WD,2024-08-27,13381,13381,PAULA LYNN CAO HOK,41,35370,18,USA
13381_69091_2024-09-03_WD,2024-09-03,13381,13381,PAULA LYNN CAO HOK,41,34720,17,USA
13381_69091_2024-09-10_WD,2024-09-10,13381,13381,PAULA LYNN CAO HOK,45,32580,16,USA
13381_69091_2024-09-17_WD,2024-09-17,13381,13381,PAULA LYNN CAO HOK,45,32580,15,USA
13381_69091_2024-09-24_WD,2024-09-24,13381,13381,PAULA LYNN CAO HOK,44,32580,15,USA
13381_69091_2024-10-01_WD,2024-10-01,13381,13381,PAULA LYNN CAO HOK,43,32580,15,USA
13381_69091_2024-10-08_WD,2024-10-08,13381,13381,PAULA LYNN CAO HOK,43,32580,15,USA
13381_69091_2024-10-15_WD,2024-10-15,13381,13381,PAULA LYNN CAO HOK,43,32580,14,USA
13381_69091_2024-10-22_WD,2024-10-22,13381,13381,PAULA LYNN CAO HOK,43,32580,13,USA
13381_69091_2024-10-29_WD,2024-10-29,13381,13381,PAULA LYNN CAO HOK,45,30480,12,USA
13381_69091_2024-11-05_WD,2024-11-05,13381,13381,PAULA LYNN CAO HOK,52,29400,11,USA
13381_69091_2024-11-12_WD,2024-11-12,13381,13381,PAULA LYNN CAO HOK,51,29400,10,USA
13381_69091_2024-11-19_WD,2024-11-19,13381,13381,PAULA LYNN CAO HOK,49,29400,10,USA
13381_69091_2024-11-26_WD,2024-11-26,13381,13381,PAULA LYNN CAO HOK,50,29400,10,USA
14251_2023-10-24_MS,2023-10-24,14251,14251,PABLO ABIAN,65,22010,19,ESP
14251_2023-10-31_MS,2023-10-31,14251,14251,PABLO ABIAN,66,22010,19,ESP
14251_2023-11-07_MS,2023-11-07,14251,14251,PABLO ABIAN,68,22160,20,ESP
14251_2023-11-14_MS,2023-11-14,14251,14251,PABLO ABIAN,71,22310,21,ESP
14251_2023-11-21_MS,2023-11-21,14251,14251,PABLO ABIAN,66,23440,21,ESP
14251_2023-11-28_MS,2023-11-28,14251,14251,PABLO ABIAN,66,23440,22,ESP
14251_2023-12-05_MS,2023-12-05,14251,14251,PABLO ABIAN,68,22910,22,ESP
14251_2023-12-12_MS,2023-12-12,14251,14251,PABLO ABIAN,66,23886,22,ESP
14251_2023-12-19_MS,2023-12-19,14251,14251,PABLO ABIAN,67,23886,22,ESP
14251_2023-12-26_MS,2023-12-26,14251,14251,PABLO ABIAN,67,23886,22,ESP
14251_2024-01-02_MS,2024-01-02,14251,14251,PABLO ABIAN,67,23886,22,ESP
14251_2024-01-09_MS,2024-01-09,14251,14251,PABLO ABIAN,67,23886,22,ESP
14251_2024-01-16_MS,2024-01-16,14251,14251,PABLO ABIAN,66,23886,22,ESP
14251_2024-01-23_MS,2024-01-23,14251,14251,PABLO ABIAN,65,24716,23,ESP
14251_2024-01-30_MS,2024-01-30,14251,14251,PABLO ABIAN,64,24716,23,ESP
14251_2024-02-06_MS,2024-02-06,14251,14251,PABLO ABIAN,64,25166,24,ESP
14251_2024-02-13_MS,2024-02-13,14251,14251,PABLO ABIAN,65,25166,25,ESP
14251_2024-02-20_MS,2024-02-20,14251,14251,PABLO ABIAN,65,25166,25,ESP
14251_2024-02-27_MS,2024-02-27,14251,14251,PABLO ABIAN,65,25166,25,ESP
14251_2024-03-05_MS,2024-03-05,14251,14251,PABLO ABIAN,65,25166,26,ESP
14251_2024-03-12_MS,2024-03-12,14251,14251,PABLO ABIAN,65,25166,25,ESP
14251_2024-03-19_MS,2024-03-19,14251,14251,PABLO ABIAN,65,25716,26,ESP
14251_2024-03-26_MS,2024-03-26,14251,14251,PABLO ABIAN,65,25716,26,ESP
14251_2024-04-02_MS,2024-04-02,14251,14251,PABLO ABIAN,66,25716,26,ESP
14251_2024-04-09_MS,2024-04-09,14251,14251,PABLO ABIAN,66,25716,26,ESP
14251_2024-04-16_MS,2024-04-16,14251,14251,PABLO ABIAN,68,25716,27,ESP
14251_2024-04-23_MS,2024-04-23,14251,14251,PABLO ABIAN,68,25716,27,ESP
14251_2024-04-30_MS,2024-04-30,14251,14251,PABLO ABIAN,68,25716,27,ESP
14251_2024-05-07_MS,2024-05-07,14251,14251,PABLO ABIAN,68,25716,26,ESP
14251_2024-05-14_MS,2024-05-14,14251,14251,PABLO ABIAN,68,25716,26,ESP
14251_2024-05-21_MS,2024-05-21,14251,14251,PABLO ABIAN,67,25716,25,ESP
14251_2024-05-28_MS,2024-05-28,14251,14251,PABLO ABIAN,67,25716,24,ESP
14251_2024-06-04_MS,2024-06-04,14251,14251,PABLO ABIAN,67,25716,24,ESP
14251_2024-06-11_MS,2024-06-11,14251,14251,PABLO ABIAN,66,25716,24,ESP
14251_2024-06-18_MS,2024-06-18,14251,14251,PABLO ABIAN,63,26916,25,ESP
14251_2024-06-25_MS,2024-06-25,14251,14251,PABLO ABIAN,63,26916,25,ESP
14251_2024-07-02_MS,2024-07-02,14251,14251,PABLO ABIAN,62,26916,25,ESP
14251_2024-07-09_MS,2024-07-09,14251,14251,PABLO ABIAN,63,26916,24,ESP
14251_2024-07-16_MS,2024-07-16,14251,14251,PABLO ABIAN,63,26916,23,ESP
14251_2024-07-23_MS,2024-07-23,14251,14251,PABLO ABIAN,62,26916,23,ESP
14251_2024-07-30_MS,2024-07-30,14251,14251,PABLO ABIAN,62,26916,23,ESP
14251_2024-08-06_MS,2024-08-06,14251,14251,PABLO ABIAN,59,28416,24,ESP
14251_2024-08-13_MS,2024-08-13,14251,14251,PABLO ABIAN,60,28416,23,ESP
14251_2024-08-20_MS,2024-08-20,14251,14251,PABLO ABIAN,60,28416,23,ESP
14251_2024-08-27_MS,2024-08-27,14251,14251,PABLO ABIAN,59,28416,22,ESP
14251_2024-09-03_MS,2024-09-03,14251,14251,PABLO ABIAN,63,27216,21,ESP
14251_2024-09-10_MS,2024-09-10,14251,14251,PABLO ABIAN,65,26616,20,ESP
14251_2024-09-17_MS,2024-09-17,14251,14251,PABLO ABIAN,66,26616,20,ESP
14251_2024-09-24_MS,2024-09-24,14251,14251,PABLO ABIAN,67,26616,19,ESP
14251_2024-10-01_MS,2024-10-01,14251,14251,PABLO ABIAN,68,26616,19,ESP
14251_2024-10-08_MS,2024-10-08,14251,14251,PABLO ABIAN,68,26616,18,ESP
14251_2024-10-15_MS,2024-10-15,14251,14251,PABLO ABIAN,69,26086,17,ESP
14251_2024-10-22_MS,2024-10-22,14251,14251,PABLO ABIAN,66,26086,16,ESP
14251_2024-10-29_MS,2024-10-29,14251,14251,PABLO ABIAN,64,26086,16,ESP
14251_2024-11-05_MS,2024-11-05,14251,14251,PABLO ABIAN,63,26086,16,ESP
14251_2024-11-12_MS,2024-11-12,14251,14251,PABLO ABIAN,62,26086,15,ESP
14251_2024-11-19_MS,2024-11-19,14251,14251,PABLO ABIAN,65,24956,15,ESP
14251_2024-11-26_MS,2024-11-26,14251,14251,PABLO ABIAN,65,24956,15,ESP
14587_2023-10-24_MS,2023-10-24,14587,14587,TOMMY SUGIARTO,78,20230,10,INA
14587_2023-10-31_MS,2023-10-31,14587,14587,TOMMY SUGIARTO,68,21910,11,INA
14587_2023-11-07_MS,2023-11-07,14587,14587,TOMMY SUGIARTO,73,21910,12,INA
14587_2023-11-14_MS,2023-11-14,14587,14587,TOMMY SUGIARTO,75,21910,12,INA
14587_2023-11-21_MS,2023-11-21,14587,14587,TOMMY SUGIARTO,81,20750,11,INA
14587_2023-11-28_MS,2023-11-28,14587,14587,TOMMY SUGIARTO,80,20750,11,INA
14587_2023-12-05_MS,2023-12-05,14587,14587,TOMMY SUGIARTO,84,20750,11,INA
14587_2023-12-12_MS,2023-12-12,14587,14587,TOMMY SUGIARTO,85,20750,11,INA
14587_2023-12-19_MS,2023-12-19,14587,14587,TOMMY SUGIARTO,85,20750,11,INA
14587_2023-12-26_MS,2023-12-26,14587,14587,TOMMY SUGIARTO,85,20750,11,INA
14587_2024-01-02_MS,2024-01-02,14587,14587,TOMMY SUGIARTO,85,20750,11,INA
14587_2024-01-09_MS,2024-01-09,14587,14587,TOMMY SUGIARTO,85,20750,11,INA
14587_2024-01-16_MS,2024-01-16,14587,14587,TOMMY SUGIARTO,86,20750,11,INA
14587_2024-01-23_MS,2024-01-23,14587,14587,TOMMY SUGIARTO,85,20750,11,INA
14587_2024-01-30_MS,2024-01-30,14587,14587,TOMMY SUGIARTO,84,20750,10,INA
14587_2024-02-06_MS,2024-02-06,14587,14587,TOMMY SUGIARTO,91,19400,10,INA
14587_2024-02-13_MS,2024-02-13,14587,14587,TOMMY SUGIARTO,92,19440,11,INA
14587_2024-02-20_MS,2024-02-20,14587,14587,TOMMY SUGIARTO,93,19440,11,INA
14587_2024-02-27_MS,2024-02-27,14587,14587,TOMMY SUGIARTO,93,19440,11,INA
14587_2024-03-05_MS,2024-03-05,14587,14587,TOMMY SUGIARTO,93,19440,11,INA
14587_2024-03-12_MS,2024-03-12,14587,14587,TOMMY SUGIARTO,91,19440,11,INA
17774_2023-10-31_WS,2023-10-31,17774,17774,NIKTE ALEJANDRA SOTOMAYOR,93,18098,14,GUA
17774_2023-11-07_WS,2023-11-07,17774,17774,NIKTE ALEJANDRA SOTOMAYOR,95,18098,14,GUA
17774_2023-11-14_WS,2023-11-14,17774,17774,NIKTE ALEJANDRA SOTOMAYOR,94,18548,15,GUA
17774_2023-11-21_WS,2023-11-21,17774,17774,NIKTE ALEJANDRA SOTOMAYOR,97,18548,15,GUA
17774_2023-11-28_WS,2023-11-28,17774,17774,NIKTE ALEJANDRA SOTOMAYOR,97,18098,15,GUA
17774_2023-12-05_WS,2023-12-05,17774,17774,NIKTE ALEJANDRA SOTOMAYOR,98,18098,15,GUA
17774_2023-12-12_WS,2023-12-12,17774,17774,NIKTE ALEJANDRA SOTOMAYOR,98,18098,15,GUA
17774_2024-01-16_WS,2024-01-16,17774,17774,NIKTE ALEJANDRA SOTOMAYOR,100,18098,15,GUA
17774_2024-02-06_WS,2024-02-06,17774,17774,NIKTE ALEJANDRA SOTOMAYOR,100,18098,15,GUA
17774_2024-02-13_WS,2024-02-13,17774,17774,NIKTE ALEJANDRA SOTOMAYOR,100,18098,15,GUA
17774_2024-04-16_WS,2024-04-16,17774,17774,NIKTE ALEJANDRA SOTOMAYOR,99,19910,17,GUA
17774_2024-04-23_WS,2024-04-23,17774,17774,NIKTE ALEJANDRA SOTOMAYOR,99,19910,17,GUA
17774_2024-04-30_WS,2024-04-30,17774,17774,NIKTE ALEJANDRA SOTOMAYOR,99,19910,17,GUA
17774_2024-06-25_WS,2024-06-25,17774,17774,NIKTE ALEJANDRA SOTOMAYOR,99,19080,15,GUA
17774_2024-07-02_WS,2024-07-02,17774,17774,NIKTE ALEJANDRA SOTOMAYOR,97,19080,15,GUA
17774_2024-07-09_WS,2024-07-09,17774,17774,NIKTE ALEJANDRA SOTOMAYOR,100,19080,15,GUA
17774_2024-07-23_WS,2024-07-23,17774,17774,NIKTE ALEJANDRA SOTOMAYOR,100,19080,15,GUA
17774_2024-07-30_WS,2024-07-30,17774,17774,NIKTE ALEJANDRA SOTOMAYOR,99,19080,15,GUA
17774_2024-08-06_WS,2024-08-06,17774,17774,NIKTE ALEJANDRA SOTOMAYOR,100,19080,15,GUA
17774_2024-08-13_WS,2024-08-13,17774,17774,NIKTE ALEJANDRA SOTOMAYOR,99,19080,14,GUA
17774_2024-08-20_WS,2024-08-20,17774,17774,NIKTE ALEJANDRA SOTOMAYOR,99,19080,14,GUA
18228_2023-10-24_WS,2023-10-24,18228,18228,CAROLINA MARIN,5,83700,17,ESP
18228_2023-10-31_WS,2023-10-31,18228,18228,CAROLINA MARIN,5,80870,17,ESP
18228_2023-11-07_WS,2023-11-07,18228,18228,CAROLINA MARIN,5,80870,16,ESP
18228_2023-11-14_WS,2023-11-14,18228,18228,CAROLINA MARIN,5,80870,16,ESP
18228_2023-11-21_WS,2023-11-21,18228,18228,CAROLINA MARIN,5,80870,17,ESP
18228_2023-11-28_WS,2023-11-28,18228,18228,CAROLINA MARIN,5,80870,18,ESP
18228_2023-12-05_WS,2023-12-05,18228,18228,CAROLINA MARIN,5,80870,18,ESP
18228_2023-12-12_WS,2023-12-12,18228,18228,CAROLINA MARIN,5,82567,19,ESP
18228_2023-12-19_WS,2023-12-19,18228,18228,CAROLINA MARIN,5,86167,19,ESP
18228_2023-12-26_WS,2023-12-26,18228,18228,CAROLINA MARIN,5,86167,19,ESP
18228_2024-01-02_WS,2024-01-02,18228,18228,CAROLINA MARIN,5,86167,19,ESP
18228_2024-01-09_WS,2024-01-09,18228,18228,CAROLINA MARIN,5,86167,19,ESP
18228_2024-01-16_WS,2024-01-16,18228,18228,CAROLINA MARIN,5,86167,18,ESP
18228_2024-01-23_WS,2024-01-23,18228,18228,CAROLINA MARIN,5,86167,17,ESP
18228_2024-01-30_WS,2024-01-30,18228,18228,CAROLINA MARIN,5,84787,16,ESP
18228_2024-02-06_WS,2024-02-06,18228,18228,CAROLINA MARIN,5,84787,16,ESP
18228_2024-02-13_WS,2024-02-13,18228,18228,CAROLINA MARIN,5,84787,16,ESP
18228_2024-02-20_WS,2024-02-20,18228,18228,CAROLINA MARIN,5,85556,17,ESP
18228_2024-02-27_WS,2024-02-27,18228,18228,CAROLINA MARIN,5,85556,17,ESP
18228_2024-03-05_WS,2024-03-05,18228,18228,CAROLINA MARIN,5,85556,17,ESP
18228_2024-03-12_WS,2024-03-12,18228,18228,CAROLINA MARIN,5,85556,18,ESP
18228_2024-03-19_WS,2024-03-19,18228,18228,CAROLINA MARIN,5,90006,17,ESP
18228_2024-03-26_WS,2024-03-26,18228,18228,CAROLINA MARIN,5,90956,18,ESP
18228_2024-04-02_WS,2024-04-02,18228,18228,CAROLINA MARIN,5,90956,17,ESP
18228_2024-04-09_WS,2024-04-09,18228,18228,CAROLINA MARIN,5,90956,17,ESP
18228_2024-04-16_WS,2024-04-16,18228,18228,CAROLINA MARIN,3,93736,18,ESP
18228_2024-04-23_WS,2024-04-23,18228,18228,CAROLINA MARIN,3,93736,18,ESP
18228_2024-04-30_WS,2024-04-30,18228,18228,CAROLINA MARIN,3,93736,18,ESP
18228_2024-05-07_WS,2024-05-07,18228,18228,CAROLINA MARIN,3,93736,18,ESP
18228_2024-05-14_WS,2024-05-14,18228,18228,CAROLINA MARIN,3,93736,18,ESP
18228_2024-05-21_WS,2024-05-21,18228,18228,CAROLINA MARIN,3,93736,17,ESP
18228_2024-05-28_WS,2024-05-28,18228,18228,CAROLINA MARIN,3,93736,17,ESP
18228_2024-06-04_WS,2024-06-04,18228,18228,CAROLINA MARIN,3,93736,17,ESP
18228_2024-06-11_WS,2024-06-11,18228,18228,CAROLINA MARIN,4,91936,17,ESP
18228_2024-06-18_WS,2024-06-18,18228,18228,CAROLINA MARIN,4,91936,17,ESP
18228_2024-06-25_WS,2024-06-25,18228,18228,CAROLINA MARIN,4,91936,17,ESP
18228_2024-07-02_WS,2024-07-02,18228,18228,CAROLINA MARIN,4,88786,16,ESP
18228_2024-07-09_WS,2024-07-09,18228,18228,CAROLINA MARIN,4,88786,16,ESP
18228_2024-07-16_WS,2024-07-16,18228,18228,CAROLINA MARIN,4,88786,16,ESP
18228_2024-07-23_WS,2024-07-23,18228,18228,CAROLINA MARIN,4,88786,16,ESP
18228_2024-07-30_WS,2024-07-30,18228,18228,CAROLINA MARIN,4,88786,16,ESP
18228_2024-08-06_WS,2024-08-06,18228,18228,CAROLINA MARIN,3,93236,17,ESP
18228_2024-08-13_WS,2024-08-13,18228,18228,CAROLINA MARIN,3,93236,17,ESP
18228_2024-08-20_WS,2024-08-20,18228,18228,CAROLINA MARIN,3,93236,17,ESP
18228_2024-08-27_WS,2024-08-27,18228,18228,CAROLINA MARIN,4,88286,16,ESP
18228_2024-09-03_WS,2024-09-03,18228,18228,CAROLINA MARIN,4,88286,16,ESP
18228_2024-09-10_WS,2024-09-10,18228,18228,CAROLINA MARIN,3,87736,15,ESP
18228_2024-09-17_WS,2024-09-17,18228,18228,CAROLINA MARIN,3,87736,14,ESP
18228_2024-09-24_WS,2024-09-24,18228,18228,CAROLINA MARIN,4,87736,14,ESP
18228_2024-10-01_WS,2024-10-01,18228,18228,CAROLINA MARIN,4,87736,14,ESP
18228_2024-10-08_WS,2024-10-08,18228,18228,CAROLINA MARIN,4,87736,14,ESP
18228_2024-10-15_WS,2024-10-15,18228,18228,CAROLINA MARIN,4,87736,14,ESP
18228_2024-10-22_WS,2024-10-22,18228,18228,CAROLINA MARIN,5,83426,13,ESP
18228_2024-10-29_WS,2024-10-29,18228,18228,CAROLINA MARIN,6,80036,12,ESP
18228_2024-11-05_WS,2024-11-05,18228,18228,CAROLINA MARIN,6,80036,12,ESP
18228_2024-11-12_WS,2024-11-12,18228,18228,CAROLINA MARIN,6,80036,12,ESP
18228_2024-11-19_WS,2024-11-19,18228,18228,CAROLINA MARIN,7,77656,11,ESP
18228_2024-11-26_WS,2024-11-26,18228,18228,CAROLINA MARIN,7,74996,10,ESP
20808_2023-10-24_MS,2023-10-24,20808,20808,KAI SCHAEFER,67,21828,25,GER
20808_2023-10-31_MS,2023-10-31,20808,20808,KAI SCHAEFER,69,21828,25,GER
20808_2023-11-07_MS,2023-11-07,20808,20808,KAI SCHAEFER,70,21978,26,GER
20808_2023-11-14_MS,2023-11-14,20808,20808,KAI SCHAEFER,68,23058,27,GER
20808_2023-11-21_MS,2023-11-21,20808,20808,KAI SCHAEFER,67,22758,27,GER
20808_2023-11-28_MS,2023-11-28,20808,20808,KAI SCHAEFER,67,22758,27,GER
20808_2023-12-05_MS,2023-12-05,20808,20808,KAI SCHAEFER,70,22758,26,GER
20808_2023-12-12_MS,2023-12-12,20808,20808,KAI SCHAEFER,76,21721,26,GER
20808_2023-12-19_MS,2023-12-19,20808,20808,KAI SCHAEFER,76,21721,26,GER
20808_2023-12-26_MS,2023-12-26,20808,20808,KAI SCHAEFER,76,21721,26,GER
20808_2024-01-02_MS,2024-01-02,20808,20808,KAI SCHAEFER,76,21721,26,GER
20808_2024-01-09_MS,2024-01-09,20808,20808,KAI SCHAEFER,76,21721,26,GER
20808_2024-01-16_MS,2024-01-16,20808,20808,KAI SCHAEFER,77,21721,25,GER
20808_2024-01-23_MS,2024-01-23,20808,20808,KAI SCHAEFER,79,21721,26,GER
20808_2024-01-30_MS,2024-01-30,20808,20808,KAI SCHAEFER,79,21721,26,GER
20808_2024-02-06_MS,2024-02-06,20808,20808,KAI SCHAEFER,78,21721,26,GER
20808_2024-02-13_MS,2024-02-13,20808,20808,KAI SCHAEFER,79,21721,27,GER
20808_2024-02-20_MS,2024-02-20,20808,20808,KAI SCHAEFER,80,21721,27,GER
20808_2024-02-27_MS,2024-02-27,20808,20808,KAI SCHAEFER,86,21041,27,GER
20808_2024-03-05_MS,2024-03-05,20808,20808,KAI SCHAEFER,86,21041,27,GER
20808_2024-03-12_MS,2024-03-12,20808,20808,KAI SCHAEFER,85,21041,28,GER
20808_2024-03-19_MS,2024-03-19,20808,20808,KAI SCHAEFER,83,20891,28,GER
20808_2024-03-26_MS,2024-03-26,20808,20808,KAI SCHAEFER,81,21571,28,GER
20808_2024-04-02_MS,2024-04-02,20808,20808,KAI SCHAEFER,81,21571,28,GER
20808_2024-04-09_MS,2024-04-09,20808,20808,KAI SCHAEFER,81,21571,29,GER
20808_2024-04-16_MS,2024-04-16,20808,20808,KAI SCHAEFER,83,21571,30,GER
20808_2024-04-23_MS,2024-04-23,20808,20808,KAI SCHAEFER,82,21571,30,GER
20808_2024-04-30_MS,2024-04-30,20808,20808,KAI SCHAEFER,82,21571,30,GER
20808_2024-05-07_MS,2024-05-07,20808,20808,KAI SCHAEFER,83,21571,30,GER
20808_2024-05-14_MS,2024-05-14,20808,20808,KAI SCHAEFER,83,21571,30,GER
20808_2024-05-21_MS,2024-05-21,20808,20808,KAI SCHAEFER,84,21571,28,GER
20808_2024-05-28_MS,2024-05-28,20808,20808,KAI SCHAEFER,83,21571,27,GER
20808_2024-06-04_MS,2024-06-04,20808,20808,KAI SCHAEFER,83,21571,27,GER
20808_2024-06-11_MS,2024-06-11,20808,20808,KAI SCHAEFER,85,20291,26,GER
20808_2024-06-18_MS,2024-06-18,20808,20808,KAI SCHAEFER,89,19591,25,GER
20808_2024-06-25_MS,2024-06-25,20808,20808,KAI SCHAEFER,89,19591,25,GER
20808_2024-07-02_MS,2024-07-02,20808,20808,KAI SCHAEFER,96,18741,23,GER
20808_2024-07-09_MS,2024-07-09,20808,20808,KAI SCHAEFER,97,18741,21,GER
20808_2024-07-16_MS,2024-07-16,20808,20808,KAI SCHAEFER,99,18741,21,GER
20808_2024-07-23_MS,2024-07-23,20808,20808,KAI SCHAEFER,99,18741,21,GER
20808_2024-07-30_MS,2024-07-30,20808,20808,KAI SCHAEFER,98,18741,21,GER
20808_2024-08-27_MS,2024-08-27,20808,20808,KAI SCHAEFER,99,18741,20,GER
20808_2024-09-03_MS,2024-09-03,20808,20808,KAI SCHAEFER,98,18741,20,GER
20808_2024-09-10_MS,2024-09-10,20808,20808,KAI SCHAEFER,98,18741,20,GER
20808_2024-09-17_MS,2024-09-17,20808,20808,KAI SCHAEFER,100,18741,19,GER
20808_2024-09-24_MS,2024-09-24,20808,20808,KAI SCHAEFER,98,18741,19,GER
20808_2024-10-01_MS,2024-10-01,20808,20808,KAI SCHAEFER,98,18741,19,GER
20808_2024-10-08_MS,2024-10-08,20808,20808,KAI SCHAEFER,97,18591,18,GER
20808_2024-10-15_MS,2024-10-15,20808,20808,KAI SCHAEFER,100,18361,17,GER
20808_2024-10-29_MS,2024-10-29,20808,20808,KAI SCHAEFER,100,17991,16,GER
24172_17515_2024-02-13_XD,2024-02-13,24172,24172,REDDY B. SUMEETH,85,16210,6,IND
24172_17515_2024-02-20_XD,2024-02-20,24172,24172,REDDY B. SUMEETH,84,16210,6,IND
24172_17515_2024-02-27_XD,2024-02-27,24172,24172,REDDY B. SUMEETH,84,16210,6,IND
24172_17515_2024-03-05_XD,2024-03-05,24172,24172,REDDY B. SUMEETH,83,16210,6,IND
24172_17515_2024-03-12_XD,2024-03-12,24172,24172,REDDY B. SUMEETH,84,16210,6,IND
24172_17515_2024-03-19_XD,2024-03-19,24172,24172,REDDY B. SUMEETH,74,17880,7,IND
24172_17515_2024-03-26_XD,2024-03-26,24172,24172,REDDY B. SUMEETH,66,20630,8,IND
24172_17515_2024-04-02_XD,2024-04-02,24172,24172,REDDY B. SUMEETH,56,25530,9,IND
24172_17515_2024-04-09_XD,2024-04-09,24172,24172,REDDY B. SUMEETH,56,25530,9,IND
24172_17515_2024-04-16_XD,2024-04-16,24172,24172,REDDY B. SUMEETH,56,25530,9,IND
24172_17515_2024-04-23_XD,2024-04-23,24172,24172,REDDY B. SUMEETH,56,25530,9,IND
24172_17515_2024-04-30_XD,2024-04-30,24172,24172,REDDY B. SUMEETH,56,25530,9,IND
24172_17515_2024-05-07_XD,2024-05-07,24172,24172,REDDY B. SUMEETH,57,25530,9,IND
